id,AZ,non,non,non,EL,non,non,non,non;;;;;
4037771705,-50.1766925259482,0,0,0;;;4037771462,-62.5697836640708,0,0,0;;
4037771705,-50.2770250558611,0,0,0;;;4037771462,-62.6882829991277,0,0,0;;
4037771705,-50.3696809881522,0,0,0;;;4037771462,-62.8051205946988,0,0,0;;
4037771705,-50.4695277646776,0,0,0;;;4037771462,-62.9390976737353,0,0,0;;
4037771705,-50.5639815932842,0,0,0;;;4037771462,-63.0598675462167,0,0,0;;
4037771705,-50.6675084702586,0,0,0;;;4037771462,-63.1788943744397,0,0,0;;
4037771705,-50.7649234331847,0,0,0;;;4037771462,-63.3015714699292,0,0,0;;
4037771705,-50.8686660029329,0,0,0;;;4037771462,-63.4351257848636,0,0,0;;
4037771705,-50.9669188022009,0,0,0;;;4037771462,-63.5674195709273,0,0,0;;
4037771705,-51.0752077524376,0,0,0;;;4037771462,-63.6905283208734,0,0,0;;
4037771705,-51.1763985633192,0,0,0;;;4037771462,-63.8278616596416,0,0,0;;
4037771705,-51.2881670677757,0,0,0;;;4037771462,-63.9671318465499,0,0,0;;
4037771705,-51.3912468316553,0,0,0;;;4037771462,-64.1018268675937,0,0,0;;
4037771705,-51.5053160468863,0,0,0;;;4037771462,-64.24504050406,0,0,0;;
4037771705,-51.6127219872342,0,0,0;;;4037771462,-64.3790626031811,0,0,0;;
4037771705,-51.7302212643588,0,0,0;;;4037771462,-64.5312730076852,0,0,0;;
4037771705,-51.8410669940718,0,0,0;;;4037771462,-64.6873693548483,0,0,0;;
4037771705,-51.9653281548877,0,0,0;;;4037771462,-64.8409569331292,0,0,0;;
4037771705,-52.0815134817149,0,0,0;;;4037771462,-65.0006473154039,0,0,0;;
4037771705,-52.2071864688579,0,0,0;;;4037771462,-65.1707539782813,0,0,0;;
4037771705,-52.3268881766574,0,0,0;;;4037771462,-65.3363681873155,0,0,0;;
4037771705,-52.459000951199,0,0,0;;;4037771462,-65.506166713347,0,0,0;;
4037771705,-52.583638707933,0,0,0;;;4037771462,-65.6836183322653,0,0,0;;
4037771705,-52.7222731409197,0,0,0;;;4037771462,-65.8744991524384,0,0,0;;
4037771705,-52.8494172205666,0,0,0;;;4037771462,-66.0655509562814,0,0,0;;
4037771705,-52.9894048680815,0,0,0;;;4037771462,-66.2500283704897,0,0,0;;
4037771705,-53.123663504762,0,0,0;;;4037771462,-66.4503363227602,0,0,0;;
4037771705,-53.2685749528196,0,0,0;;;4037771462,-66.6697060551178,0,0,0;;
4037771705,-53.4062084725693,0,0,0;;;4037771462,-66.8732705595645,0,0,0;;
4037771705,-53.5543983454354,0,0,0;;;4037771462,-67.0855783133403,0,0,0;;
4037771705,-53.6954268971213,0,0,0;;;4037771462,-67.2976684437633,0,0,0;;
4037771705,-53.8481709716443,0,0,0;;;4037771462,-67.5378004020759,0,0,0;;
4037771705,-53.9881561756281,0,0,0;;;4037771462,-67.7592872540661,0,0,0;;
4037771705,-54.1462711985909,0,0,0;;;4037771462,-67.9912797083028,0,0,0;;
4037771705,-54.2929662562604,0,0,0;;;4037771462,-68.2318401041466,0,0,0;;
4037771705,-54.454694730455,0,0,0;;;4037771462,-68.492400579376,0,0,0;;
4037771705,-54.6075701146829,0,0,0;;;4037771462,-68.7404542323075,0,0,0;;
4037771705,-54.7704271596366,0,0,0;;;4037771462,-68.9818693916575,0,0,0;;
4037771705,-54.9231698544355,0,0,0;;;4037771462,-69.2534322033742,0,0,0;;
4037771705,-55.0882069159141,0,0,0;;;4037771462,-69.5445081207303,0,0,0;;
4037771705,-55.2438112930771,0,0,0;;;4037771462,-69.7970362920917,0,0,0;;
4037771705,-55.4094424023641,0,0,0;;;4037771462,-70.0674547706629,0,0,0;;
4037771705,-55.5654970680173,0,0,0;;;4037771462,-70.328048244757,0,0,0;;
4037771705,-55.7365982459139,0,0,0;;;4037771462,-70.6233347990083,0,0,0;;
4037771705,-55.8937714295317,0,0,0;;;4037771462,-70.8840840927101,0,0,0;;
4037771705,-56.0646472550082,0,0,0;;;4037771462,-71.1375099819155,0,0,0;;
4037771705,-56.2224756686034,0,0,0;;;4037771462,-71.3865154647502,0,0,0;;
